Time,Frequency,V1,V12,V2,V23,V3,V31,I1,I2,I3,L1,L2,L3,Ln,R1,R2,R3,KA,KA1,KA2,KA3,KT,KT1,KT2,KT3,KV,KV1,KV2,KV3,A12,A23,A31,Q1,Q2,Q3,THDC1,THDC2,THDC3,THDP1,THDP2,THDP3,THDV1,THDV2,THDV3
12-14-48pm,49.992,241.8227,423.2499,243.548,419.8078,242.5889,417.7614,0.070007,0.061033,0.059431,0.07059,0.061598999999999994,0.008808,0.0,-0.009053,-0.008335,-0.008657999999999999,0.046640999999999995,0.017070000000000002,0.015002,0.014568999999999999,0.046250000000000006,0.016946,0.01488,0.014423,7.279957e-32,-0.002189,-0.00203,-0.0021000000000000003,121.5985,119.2309,119.176,-0.991,-0.99,-0.989,2.3,1.75,4.34,3.75,3.01,0.1,0.011889,20.0,2.93
12-14-54pm,49.997,241.7284,422.3512,243.0884,419.9599,243.1159,418.4692,0.06997199999999999,0.061027,0.059567999999999996,0.070561,0.061591,0.008727,0.0,-0.009101,-0.008312,-0.008690999999999999,0.046662999999999996,0.017055999999999998,0.014972,0.014634999999999999,0.046270000000000006,0.016930999999999998,0.01485,0.014488,7.278867000000001e-32,-0.0022,-0.00202,-0.0021119999999999997,121.3953,119.2749,119.3353,-0.991,-0.99,-0.989,2.21,1.79,4.41,3.69,3.03,0.1,0.011889,20.0,2.93
12-15-02pm,49.996,241.9079,422.5722,242.9994,419.4647,243.0344,418.7546,0.069995,0.060976999999999996,0.059483999999999995,0.070579,0.061535,0.008642,0.0,-0.009067,-0.008267,-0.008679,0.046634999999999996,0.017072999999999998,0.014952,0.014608999999999999,0.046244999999999994,0.016949,0.014832,0.014462,-0.006311,-0.002193,-0.002008,-0.0021089999999999998,121.4667,119.1101,119.4287,-0.991,-0.99,-0.989,2.29,1.77,4.36,3.83,3.05,0.1,0.011889,20.0,2.9699999999999998
12-15-10pm,50.001,242.1172,424.254,243.7084,418.832,241.8271,417.1877,0.07003000000000001,0.061033,0.059302,0.070613,0.061597,0.008686,0.0,-0.009054999999999999,-0.008310999999999999,-0.008621,0.046617,0.017102,0.015012,0.014502,0.046209,0.016971999999999998,0.014889,0.014346999999999999,7.276415e-32,-0.002192,-0.002025,-0.002084,121.9281,118.9673,119.1101,-0.991,-0.99,-0.989,2.18,1.79,4.57,3.71,2.94,0.1,0.011889,20.0,2.98
12-15-17pm,49.989,241.7413,423.5407,243.4212,419.005,242.1887,417.2054,0.069982,0.061005,0.059399,0.070574,0.061567,0.008643999999999999,0.0,-0.009124,-0.008296999999999999,-0.008631999999999999,0.046583,0.017060000000000002,0.014986,0.014535999999999999,0.046190999999999996,0.016933999999999998,0.014863999999999999,0.014391,-0.0063159999999999996,-0.002205,-0.002019,-0.0020900000000000003,121.8238,119.0661,119.1156,-0.991,-0.99,-0.989,2.14,1.7000000000000002,4.19,3.5700000000000003,2.89,0.1,0.011889,20.0,2.89
12-15-25pm,49.986,241.6683,424.5386,244.0868,418.4189,240.9871,415.7358,0.069954,0.061093999999999996,0.059209,0.070542,0.061659,0.008608,0.0,-0.009089,-0.008328,-0.008623,0.046515999999999995,0.017048,0.015050000000000001,0.014419,0.046127,0.016923,0.014927999999999999,0.014275,-0.006307,-0.002196,-0.002032,-0.002078,122.0545,119.0112,118.9398,-0.991,-0.99,-0.989,2.3,1.79,4.33,3.7,3.0,0.1,0.011889,20.0,2.89
12-15-31pm,49.982,242.1691,422.26,242.9142,420.4108,243.8647,419.8738,0.07001399999999999,0.060903,0.059602999999999996,0.07060000000000001,0.061460999999999995,0.008771,0.0,-0.009078,-0.008263,-0.008701,0.046715,0.017096999999999998,0.014929,0.014688999999999999,0.046324,0.016973,0.014809,0.014541,-0.006326999999999999,-0.002198,-0.002007,-0.002121,121.2415,119.2529,119.5111,-0.991,-0.99,-0.989,2.29,1.78,4.52,3.68,3.04,0.1,0.011889,20.0,2.94
12-15-39pm,49.977,241.7365,421.3906,242.1101,419.373,243.1311,418.3625,0.069968,0.060818,0.059440999999999994,0.07056899999999999,0.061383,0.008957999999999999,0.0,-0.009061,-0.008227,-0.008634,0.046518,0.017058999999999998,0.014872999999999999,0.014586,0.046133,0.016936,0.014754999999999999,0.014440999999999999,-0.006281,-0.00219,-0.001993,-0.0020959999999999998,121.4392,119.3573,119.209,-0.991,-0.99,-0.989,2.33,1.82,4.53,3.89,3.04,0.1,0.011889,20.0,2.9699999999999998
12-15-45pm,49.966,241.5391,423.3318,243.4976,418.9765,241.6176,416.2433,0.069891,0.061050999999999994,0.059267,0.070473,0.061612,0.008732,0.0,-0.009034,-0.008291,-0.008643,0.046494999999999995,0.017022,0.015002,0.014471,0.046106,0.016899,0.01488,0.014326,-0.0062889999999999995,-0.002182,-0.002019,-0.002088,121.7798,119.2529,118.9728,-0.991,-0.99,-0.989,2.55,1.75,4.36,3.79,2.96,0.1,0.011889,20.0,2.9
12-15-51pm,49.962,241.4464,423.3169,243.5917,419.0806,241.5915,416.1126,0.069913,0.061016999999999995,0.059333,0.070504,0.061571999999999995,0.008763,0.0,-0.009112,-0.008246,-0.008605999999999999,0.046505,0.017023,0.014998,0.014483999999999999,0.046119,0.016897,0.01488,0.01434,7.276941000000001e-32,-0.0022,-0.002008,-0.002079,121.7688,119.2749,118.9618,-0.991,-0.99,-0.989,2.3,1.73,4.17,4.1,2.92,0.1,0.011889,20.0,2.93
12-15-57pm,49.955,241.2049,421.795,242.9834,419.8952,242.8654,417.5684,0.06988799999999999,0.060967,0.059521,0.070477,0.061519,0.008745,0.0,-0.009094999999999999,-0.008221,-0.008662,0.046554,0.016999,0.014948,0.014608,0.046168,0.016876,0.014830000000000001,0.014461,-0.006294999999999999,-0.002193,-0.001997,-0.002103,121.3898,119.3903,119.2255,-0.991,-0.991,-0.989,2.35,1.75,4.37,3.86,2.9699999999999998,0.11,0.011889,20.0,2.98
12-16-04pm,49.961,241.6201,423.7092,243.8825,419.648,241.844,416.3951,0.069967,0.061078999999999994,0.059333,0.07055399999999999,0.061642999999999996,0.008867,0.0,-0.009085,-0.008322999999999999,-0.008623,0.04658,0.017047,0.015033,0.0145,0.046190999999999996,0.016922,0.014912,0.014355,-0.0063100000000000005,-0.002195,-0.002029,-0.002085,121.7578,119.3243,118.9233,-0.991,-0.99,-0.989,2.3,1.76,4.27,3.99,3.0,0.1,0.011889,21.0,2.94
12-16-15pm,49.967,241.5984,424.3898,243.9063,418.3579,240.6733,414.9665,0.06991499999999999,0.061045999999999996,0.059135999999999994,0.070501,0.061609,0.008775,0.0,-0.009071,-0.008305,-0.008598999999999999,0.046440999999999996,0.017033,0.015026,0.014381999999999999,0.046055,0.016909,0.014905999999999999,0.014237999999999999,7.275679e-32,-0.002191,-0.002025,-0.002069,122.0929,119.1815,118.7311,-0.991,-0.99,-0.989,2.4,1.75,4.48,4.01,2.94,0.1,0.011889,21.0,2.96
12-16-23pm,49.96,241.8078,424.5025,243.9769,418.3695,240.7445,415.4565,0.069939,0.061042,0.059149,0.070523,0.061607999999999996,0.008797,0.0,-0.009056,-0.008333,-0.008577999999999999,0.046471,0.017053,0.015031,0.014388,0.046086999999999996,0.01693,0.014910999999999999,0.014246,7.276941000000001e-32,-0.002189,-0.002033,-0.002065,122.0325,119.1266,118.8464,-0.991,-0.99,-0.989,2.5,1.74,4.41,4.35,2.9699999999999998,0.11,0.011889,21.0,3.01
12-16-50pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-16-57pm,49.963,240.6211,420.8665,243.0913,420.132,242.5658,416.9322,0.069758,0.060915,0.059467,0.07034,0.061474999999999995,0.008907,0.0,-0.009025,-0.008279,-0.008661,0.046445,0.016925,0.014943999999999999,0.014575999999999999,0.046057,0.016802,0.014823,0.014430000000000002,-0.006285,-0.0021709999999999998,-0.002012,-0.0021000000000000003,121.1426,119.577,119.2859,-0.991,-0.99,-0.989,2.38,1.74,4.21,3.77,2.96,0.1,0.011890000000000001,21.0,2.85
12-17-03pm,49.955,240.874,421.7918,243.5005,419.5558,241.7705,416.3496,0.069793,0.061022,0.059328,0.07037299999999999,0.061583,0.008865,0.0,-0.009016,-0.00829,-0.008634,0.04644,0.016951,0.014995,0.014494,0.04605,0.016828,0.014872,0.014348999999999999,-0.006277,-0.0021709999999999998,-0.002018,-0.002087,121.3129,119.4617,119.2309,-0.991,-0.99,-0.989,2.01,1.69,4.17,3.44,2.88,0.1,0.011890000000000001,21.0,2.86
12-17-09pm,49.954,241.6714,423.5384,243.8416,418.6539,240.8466,415.8651,0.069965,0.061063,0.059164999999999995,0.070543,0.061635999999999996,0.008990999999999999,0.0,-0.009011,-0.008379,-0.008597,0.046449,0.017048,0.015028999999999999,0.014398999999999999,0.046085999999999995,0.016925,0.014905,0.014254999999999999,-0.006291,-0.002177,-0.002043,-0.0020700000000000002,121.6535,119.3079,119.0442,-0.991,-0.99,-0.989,2.41,1.7000000000000002,4.2,3.73,2.8,0.1,0.011890000000000001,21.0,2.88
12-17-15pm,49.951,241.6174,423.1281,243.5666,418.3163,240.5457,415.5258,0.069924,0.060972,0.059148,0.07051,0.061531999999999996,0.009027,0.0,-0.009072,-0.008283,-0.008565,0.046398999999999996,0.017036,0.014986999999999999,0.014376,0.046013,0.016912,0.014865999999999999,0.014234,-0.006268999999999999,-0.002192,-0.0020169999999999997,-0.00206,121.615,119.3518,119.0387,-0.991,-0.99,-0.989,2.2,1.67,4.51,3.8200000000000003,2.83,0.1,0.011890000000000001,21.0,2.87
12-17-22pm,49.954,241.6994,421.9266,242.8681,419.0326,241.6032,416.7798,0.070001,0.060944,0.059275999999999995,0.070586,0.061508999999999994,0.009254,0.0,-0.009072,-0.008313,-0.008603999999999999,0.046468999999999996,0.017060000000000002,0.014938,0.014471,0.04608,0.016936,0.014816999999999999,0.014327,-0.0062900000000000005,-0.002192,-0.002019,-0.002078,121.2964,119.5441,119.165,-0.991,-0.99,-0.989,2.16,1.6800000000000002,4.17,3.62,2.81,0.1,0.011890000000000001,21.0,2.9
12-17-29pm,49.964,241.3512,422.523,243.617,419.0934,241.3459,416.3714,0.069882,0.060993,0.05927,0.070467,0.061555,0.008908,0.0,-0.00906,-0.008298,-0.008638,0.046458,0.017006999999999998,0.014995999999999999,0.014454999999999999,0.046071,0.016884,0.014875,0.014310000000000002,-0.006293,-0.002186,-0.002021,-0.002084,121.4118,119.3738,119.22,-0.991,-0.99,-0.989,2.36,1.73,4.36,3.9699999999999998,2.99,0.1,0.011890000000000001,21.0,3.03
12-17-35pm,49.965,241.2272,421.5031,243.0691,419.2055,241.728,416.7824,0.069855,0.06101,0.059286,0.070434,0.061567,0.008964999999999999,0.0,-0.009008,-0.008265999999999999,-0.008643999999999999,0.046437,0.01699,0.014965,0.014482,0.046053,0.016870000000000003,0.014844999999999999,0.014336999999999999,-0.006272,-0.002173,-0.002009,-0.0020889999999999997,121.203,119.4946,119.3079,-0.991,-0.99,-0.989,2.32,1.77,4.47,4.12,2.9699999999999998,0.11,0.011890000000000001,21.0,3.02
12-17-44pm,49.961,241.3808,421.9222,242.6864,418.0287,240.8397,415.5915,0.069893,0.060884999999999995,0.059213999999999996,0.070476,0.061439,0.009025,0.0,-0.009045,-0.008234,-0.008619,0.046332,0.017011,0.014910000000000001,0.014411,0.045953,0.016891,0.014794,0.014267,7.273925e-32,-0.002183,-0.0019979999999999998,-0.002075,121.5051,119.4507,119.0497,-0.991,-0.99,-0.989,2.33,1.75,4.28,4.21,2.99,0.12,0.011890000000000001,21.0,3.19
12-17-55pm,49.964,241.3818,422.5692,242.5199,416.9629,240.1107,414.4406,0.069867,0.060825,0.059066999999999995,0.070446,0.061383,0.008997999999999999,0.0,-0.009015,-0.008255,-0.008572999999999999,0.046221,0.017004,0.014886,0.014331,0.045842,0.016884,0.014769,0.014188,-0.006235999999999999,-0.002176,-0.002002,-0.002058,121.8897,119.3133,118.8025,-0.991,-0.99,-0.989,2.2800000000000002,1.6800000000000002,4.34,3.9699999999999998,2.93,0.11,0.011890000000000001,21.0,2.93
12-18-01pm,49.959,241.0301,422.6122,243.4095,418.097,240.527,414.9337,0.069826,0.061034,0.059073999999999995,0.070409,0.061547,0.008856,0.0,-0.008992,-0.008289,-0.008556,0.046286999999999995,0.016974,0.014995999999999999,0.014317,0.045901,0.016854,0.014872,0.014175,-0.006238,-0.002168,-0.002018,-0.002052,121.8292,119.2804,118.8959,-0.991,-0.99,-0.989,2.02,1.62,4.22,3.47,2.85,0.11,0.011890000000000001,21.0,2.93
12-18-07pm,49.956,241.0058,423.0485,243.5834,417.9878,240.1467,414.2011,0.069857,0.060994,0.059052999999999994,0.070436,0.061558999999999996,0.009023,0.0,-0.009007,-0.008322,-0.008536,0.046298,0.016975,0.014993999999999999,0.014327999999999999,0.045917,0.016855,0.014872999999999999,0.014187,7.272157e-32,-0.00217,-0.0020269999999999997,-0.002049,121.8292,119.3518,118.8244,-0.991,-0.99,-0.989,2.27,1.7000000000000002,4.43,3.83,2.9699999999999998,0.11,0.011890000000000001,21.0,2.95
12-18-15pm,49.949,241.1759,422.9185,243.3812,418.1421,240.8085,415.2645,0.06980399999999999,0.060993,0.059157999999999995,0.070378,0.061549,0.008716999999999999,0.0,-0.008968,-0.00826,-0.008605999999999999,0.046348,0.016973,0.014980000000000002,0.014395,0.045968999999999996,0.016855,0.014861999999999998,0.014251999999999999,-0.006246,-0.002163,-0.00201,-0.002072,121.7798,119.2364,118.9892,-0.991,-0.99,-0.989,2.5,1.71,4.47,4.28,3.03,0.11,0.011890000000000001,21.0,3.07
12-32-50pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-32-57pm,50.048,243.2338,421.4081,243.225,420.0905,242.3259,420.7934,0.070185,0.060985,0.05935000000000001,0.07076099999999999,0.061549,0.009582,0.0,-0.009016,-0.008317,-0.00868,0.046716,0.017211,0.01497,0.014535,0.046314999999999995,0.01708,0.014844999999999999,0.014388999999999999,7.279957e-32,-0.002193,-0.002022,-0.002103,120.2692,119.599,120.1373,-0.991,-0.99,-0.989,2.42,1.87,3.47,4.18,3.2,0.05,0.011890000000000001,24.0,1.94
12-33-02pm,50.034,242.9358,420.2775,243.1304,420.8237,242.588,420.9619,0.070098,0.060960999999999994,0.059452,0.070684,0.061517999999999996,0.009701,0.0,-0.009075,-0.008262,-0.008683,0.046702999999999995,0.017171,0.014957,0.014575,0.0463,0.017037,0.014832999999999999,0.014428999999999999,7.277834e-32,-0.002204,-0.002008,-0.002106,119.8956,119.8791,120.2307,-0.991,-0.99,-0.989,2.37,1.79,3.21,4.05,3.04,0.04,0.011890000000000001,24.0,1.8399999999999999
12-33-08pm,50.036,242.9362,419.7082,242.7279,421.4604,243.5079,421.7917,0.070135,0.060842999999999994,0.059576,0.070725,0.061404999999999994,0.009822,0.0,-0.009115999999999999,-0.008291999999999999,-0.008697,0.046745999999999996,0.017181,0.014903999999999999,0.014660999999999999,0.046341,0.017047,0.014778999999999999,0.014513999999999999,-0.006345,-0.002214,-0.002012,-0.002117,119.7913,119.967,120.2472,-0.991,-0.99,-0.989,2.31,1.87,3.29,3.99,3.14,0.05,0.011890000000000001,24.0,1.9
12-33-16pm,50.047,243.0415,420.4006,242.9426,420.8127,242.7801,421.0417,0.070108,0.060918999999999994,0.059465,0.070688,0.06148000000000001,0.009703,0.0,-0.009040000000000001,-0.008287,-0.008698,0.046706,0.01718,0.014936,0.01459,0.046303,0.017048,0.014811,0.014443,-0.0063219999999999995,-0.0021969999999999997,-0.002013,-0.002111,119.9835,119.8736,120.1483,-0.991,-0.99,-0.989,2.38,1.8599999999999999,3.36,4.06,3.14,0.05,0.011890000000000001,24.0,1.9300000000000002
12-33-25pm,50.041,243.3023,420.8668,242.9099,420.5475,242.8184,421.3034,0.07015099999999999,0.060910000000000006,0.059441999999999995,0.070731,0.061474999999999995,0.009663,0.0,-0.009042999999999999,-0.008310999999999999,-0.008688,0.046727,0.017209,0.014931999999999999,0.014587,0.046324,0.017076,0.014806999999999999,0.014440000000000001,-0.006327999999999999,-0.0022,-0.002018,-0.0021089999999999998,120.1154,119.7418,120.1483,-0.991,-0.99,-0.989,2.36,1.83,3.3,4.04,3.18,0.05,0.011890000000000001,24.0,1.8900000000000001
12-33-30pm,50.028,242.7468,421.3508,243.4836,419.9812,241.4699,419.0844,0.070127,0.060984,0.059196,0.07070699999999999,0.061555,0.0098,0.0,-0.009039,-0.008362,-0.008655,0.046596,0.017164,0.014986999999999999,0.014445999999999999,0.046193,0.017030999999999998,0.014860000000000002,0.0143,7.277834e-32,-0.0021939999999999998,-0.002036,-0.0020900000000000003,120.3351,119.7913,119.8791,-0.991,-0.99,-0.989,2.35,1.8399999999999999,3.24,4.0,3.12,0.04,0.011890000000000001,24.0,1.9
12-33-36pm,50.033,242.9547,420.9628,243.0374,420.2493,242.0378,419.7729,0.07011099999999999,0.060932,0.059312,0.070687,0.061494,0.009743,0.0,-0.00901,-0.008293,-0.008678,0.046626,0.017173,0.014945,0.014508,0.046221,0.017041,0.014818,0.014360999999999999,-0.006305,-0.002189,-0.002015,-0.0021000000000000003,120.2472,119.8682,119.8901,-0.991,-0.99,-0.989,2.06,1.7000000000000002,3.07,3.55,2.96,0.04,0.011890000000000001,24.0,1.75
12-33-43pm,50.026,242.945,420.7451,242.607,419.966,242.5124,420.3334,0.07013000000000001,0.06085000000000001,0.059410000000000004,0.070715,0.061410000000000006,0.009589,0.0,-0.009073999999999999,-0.008277,-0.008676,0.046638,0.017179,0.014898,0.014560000000000002,0.046235,0.017046,0.014773,0.014414,-0.0063159999999999996,-0.002204,-0.002008,-0.002104,120.3296,119.7143,119.9615,-0.991,-0.99,-0.989,2.21,1.8,3.32,3.89,3.18,0.05,0.011890000000000001,24.0,1.94
12-33-57pm,50.023,243.1008,420.5174,242.5868,420.3114,242.8158,420.9762,0.070167,0.060839,0.059466,0.07075000000000001,0.061397999999999994,0.009659,0.0,-0.009059,-0.008265,-0.008685,0.046685,0.017199,0.014894,0.014591999999999999,0.046283,0.017067,0.014770000000000002,0.014445999999999999,-0.0063159999999999996,-0.002202,-0.002005,-0.002108,120.1648,119.7638,120.0769,-0.991,-0.99,-0.989,2.26,1.8399999999999999,3.43,3.91,3.18,0.05,0.011890000000000001,24.0,1.9300000000000002
12-34-02pm,50.015,243.1811,421.3855,243.0723,419.7899,241.9184,420.0561,0.070184,0.060924,0.059265,0.07076199999999999,0.061493,0.009743,0.0,-0.009023999999999999,-0.008347,-0.008662999999999999,0.046643,0.017207999999999998,0.014946999999999998,0.014489,0.04624,0.017075,0.014820000000000002,0.014343999999999999,7.279957e-32,-0.0021939999999999998,-0.002029,-0.002095,120.4395,119.7363,119.8297,-0.991,-0.99,-0.989,2.2800000000000002,1.82,3.29,3.91,3.14,0.04,0.011890000000000001,24.0,1.8599999999999999
12-34-08pm,50.008,243.2395,423.1127,243.4908,418.2184,240.0682,417.4269,0.070211,0.061012,0.059038999999999994,0.070798,0.061577999999999994,0.009703,0.0,-0.009098,-0.008331999999999999,-0.008569,0.046533,0.017228999999999998,0.014990000000000002,0.014313999999999999,0.046131,0.017093999999999998,0.014863999999999999,0.014171999999999999,-0.006298,-0.002214,-0.002028,-0.002056,120.9393,119.599,119.4672,-0.991,-0.99,-0.989,2.26,1.78,3.13,3.94,3.07,0.04,0.011890000000000001,24.0,1.79
12-34-14pm,50.006,243.0372,423.133,243.4619,417.5455,239.4722,416.7456,0.07013799999999999,0.061,0.058905,0.070716,0.061570999999999994,0.009607,0.0,-0.009025,-0.008361,-0.008565,0.046430000000000006,0.017186,0.014990000000000002,0.014254,0.04603,0.017054,0.014863,0.014112,-0.006280000000000001,-0.002193,-0.002035,-0.002051,121.0712,119.4672,119.4672,-0.991,-0.99,-0.989,2.38,1.83,3.22,4.06,3.18,0.04,0.011890000000000001,24.0,1.8900000000000001
12-34-20pm,49.999,243.4552,423.0875,243.4857,418.6844,240.6022,418.3724,0.070225,0.061002,0.059125,0.070821,0.061569,0.009630999999999999,0.0,-0.009167999999999999,-0.008341,-0.008586,0.046606999999999996,0.017241,0.014990999999999999,0.014374,0.046201,0.017103999999999998,0.014863999999999999,0.014230999999999999,-0.006327999999999999,-0.002232,-0.00203,-0.002065,120.8679,119.5331,119.6045,-0.991,-0.99,-0.989,2.26,1.74,3.19,3.89,2.94,0.04,0.011890000000000001,24.0,1.8399999999999999
12-34-27pm,50.003,243.4209,422.8191,243.4973,418.9348,240.4371,418.0671,0.070215,0.060988,0.059133,0.07081000000000001,0.061554,0.00978,0.0,-0.009160999999999999,-0.008322999999999999,-0.008581,0.046590000000000006,0.017235999999999998,0.014988,0.014365999999999999,0.046185,0.017099,0.014861999999999998,0.014223,7.277834e-32,-0.00223,-0.002026,-0.0020629999999999997,120.7526,119.7089,119.5441,-0.991,-0.99,-0.989,2.26,1.67,3.14,3.91,2.9,0.04,0.011890000000000001,24.0,1.79
12-34-33pm,50.002,243.7109,422.7816,243.7469,419.5068,240.3478,418.3147,0.070311,0.061036999999999994,0.059070000000000004,0.070905,0.061605,0.010102,0.0,-0.009160000000000001,-0.008345,-0.008607,0.046643,0.01728,0.015016,0.014346999999999999,0.046235,0.017143,0.014888,0.014202999999999999,-0.0063349999999999995,-0.002232,-0.002034,-0.002068,120.5109,119.9176,119.577,-0.991,-0.99,-0.989,2.27,1.67,3.13,3.96,2.87,0.04,0.011890000000000001,24.0,1.99
12-34-38pm,50.002,243.5763,421.865,243.2693,419.5848,240.8919,419.032,0.07021000000000001,0.060957,0.059108999999999995,0.07080499999999999,0.061522999999999994,0.010031,0.0,-0.009158,-0.008322999999999999,-0.008624999999999999,0.046602,0.017246,0.014966,0.014388999999999999,0.046194,0.01711,0.01484,0.014244,7.278867000000001e-32,-0.00223,-0.0020239999999999998,-0.002077,120.3241,119.9341,119.7473,-0.991,-0.99,-0.989,2.22,1.65,3.21,3.87,2.88,0.05,0.011890999999999999,24.0,1.8399999999999999
12-34-47pm,49.998,243.6659,421.1666,242.8222,419.7909,241.5147,419.9808,0.070298,0.060939,0.059227999999999996,0.07089000000000001,0.061501999999999994,0.010114999999999999,0.0,-0.009139,-0.008307,-0.008623,0.046661999999999995,0.017273,0.014934,0.014454999999999999,0.046256,0.017138,0.014808,0.014308999999999999,-0.006326999999999999,-0.002227,-0.0020169999999999997,-0.002082,120.1428,119.9561,119.9066,-0.991,-0.99,-0.989,2.21,1.62,3.29,3.9,2.86,0.05,0.011890999999999999,24.0,1.87
12-34-54pm,49.999,243.5324,423.2617,243.8111,418.1273,239.2402,417.1052,0.070268,0.061037999999999995,0.058872999999999995,0.07085899999999999,0.061609,0.010007,0.0,-0.009130000000000001,-0.008367,-0.008532999999999999,0.046508,0.017256,0.015021,0.014232,0.046106,0.017121,0.014894,0.014090000000000002,-0.006305,-0.0022229999999999997,-0.00204,-0.002041,120.78,119.6924,119.5331,-0.991,-0.99,-0.989,2.32,1.7000000000000002,3.19,4.15,2.93,0.05,0.011890999999999999,24.0,1.87
12-35-01pm,49.996,243.3686,422.3294,243.6366,418.8849,239.9024,417.8361,0.070237,0.060984,0.058987,0.070834,0.061551999999999996,0.010088,0.0,-0.00918,-0.00834,-0.008555,0.046533,0.017238,0.014995999999999999,0.014299,0.046127999999999995,0.017100999999999998,0.014868999999999999,0.014156,7.278696e-32,-0.002234,-0.002032,-0.002052,120.4834,119.8517,119.6704,-0.991,-0.99,-0.989,2.29,1.6800000000000002,3.12,4.02,2.93,0.04,0.011890999999999999,24.0,1.85
12-35-07pm,49.995,242.6995,420.3728,243.2183,420.4174,241.4481,419.0424,0.070078,0.060972,0.059204,0.07066599999999999,0.061536999999999994,0.010057,0.0,-0.0091,-0.008319,-0.008638999999999999,0.046562,0.017150000000000002,0.014966,0.014445999999999999,0.046159,0.017016,0.014841,0.0143,-0.006317,-0.002208,-0.002023,-0.002085,120.0,120.1208,119.8846,-0.991,-0.99,-0.989,2.38,1.75,3.21,4.18,3.05,0.05,0.011890999999999999,24.0,1.9
12-35-13pm,49.993,243.1197,419.2814,242.643,421.3601,242.8905,421.4122,0.070181,0.060918,0.059446,0.070768,0.061479,0.010137,0.0,-0.009097,-0.008289,-0.008723999999999999,0.046715,0.017204999999999998,0.014917,0.014593,0.046310000000000004,0.017072,0.014792999999999999,0.014443999999999999,-0.0063419999999999995,-0.002211,-0.0020109999999999998,-0.002119,119.555,120.2087,120.2417,-0.991,-0.99,-0.989,2.33,1.74,3.35,4.12,2.99,0.05,0.011890999999999999,24.0,1.9500000000000002
